,am,ar,bg,bn,ca,ckb,cs,cy,da,de,dv,el,en,es,et,eu,fa,fi,fr,gu,hi,ht,hu,in,is,it,iw,ja,ka,kn,ko,lt,lv,ml,mr,my,ne,nl,no,or,pa,pl,ps,pt,ro,ru,sd,si,sl,sr,sv,ta,te,th,tl,tr,uk,und,ur,vi,zh,unique_users,row_count,text_duplicated_count,date,am_dupl,ar_dupl,bg_dupl,bn_dupl,ca_dupl,ckb_dupl,cs_dupl,cy_dupl,da_dupl,de_dupl,dv_dupl,el_dupl,en_dupl,es_dupl,et_dupl,eu_dupl,fa_dupl,fi_dupl,fr_dupl,gu_dupl,hi_dupl,ht_dupl,hu_dupl,in_dupl,is_dupl,it_dupl,iw_dupl,ja_dupl,ka_dupl,kn_dupl,ko_dupl,lt_dupl,lv_dupl,ml_dupl,mr_dupl,my_dupl,ne_dupl,nl_dupl,no_dupl,or_dupl,pa_dupl,pl_dupl,ps_dupl,pt_dupl,ro_dupl,ru_dupl,sd_dupl,si_dupl,sl_dupl,sr_dupl,sv_dupl,ta_dupl,te_dupl,th_dupl,tl_dupl,tr_dupl,uk_dupl,und_dupl,ur_dupl,vi_dupl,zh_dupl,hy,hy_dupl,km,km_dupl,ug,ug_dupl,lo,lo_dupl,bo,bo_dupl
121,2.0,1512,32,32,72,10.0,54,15.0,65,2314,0.0,95,20179,1240,101,62,12140,141,1618,28,121,94,12.0,256,17.0,1199,50,263,30.0,19,26,42,36,4.0,3.0,2.0,2.0,182,41,0.0,1.0,229,2.0,218,114,1043,2.0,1.0,38,23.0,157,37,32.0,70,46,252,2654,7721,35,85,88,20388,54960,2742,2023-01-13,0.0,113,0,0,0,0.0,0,0.0,1,1,0.0,0,510,5,0,1,302,2,9,0,1,0,0.0,0,0.0,2,0,4,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,2,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,12,1777,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,30.0,1537,19,119,367,5.0,431,73.0,388,16271,0.0,593,282420,11254,651,62,368,1601,24168,90,2198,185,41.0,1692,17.0,18070,137,5319,20.0,65,809,67,169,44.0,65.0,7.0,10.0,1335,118,83.0,13.0,4481,9.0,1349,348,2420,1.0,2.0,93,28.0,421,401,60.0,1261,20514,3517,2881,18844,192,42,759,217986,428539,260864,2022-03-14,11.0,606,1,11,181,0.0,159,14.0,171,9356,0.0,270,191263,7110,194,3,178,903,17641,22,1055,21,3.0,237,0.0,11948,47,3331,8.0,7,738,12,105,12.0,15.0,1.0,1.0,539,28,44.0,2.0,2888,2.0,364,150,1191,0.0,0.0,32,6.0,196,149,7.0,913,64,1803,2078,4265,86,1,420,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
123,1.0,71,28,33,80,0.0,61,13.0,81,2672,0.0,101,19874,1343,111,37,53,100,1638,47,228,63,8.0,239,20.0,1061,44,349,28.0,22,39,35,38,3.0,9.0,0.0,2.0,167,36,5.0,18.0,264,2.0,222,99,1083,0.0,1.0,35,22.0,78,110,25.0,62,43,205,2312,3637,113,80,200,14304,37351,787,2023-01-07,0.0,0,0,0,0,0.0,0,0.0,0,10,0.0,2,583,13,0,0,0,0,1,0,3,0,0.0,0,0.0,6,0,9,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,3,1,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,112,0,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,6.0,209,43,31,68,2.0,92,10.0,72,2478,0.0,156,20612,1593,76,51,91,126,1936,24,210,56,7.0,278,24.0,1205,58,458,24.0,29,23,27,32,0.0,5.0,6.0,1.0,244,30,0.0,3.0,252,0.0,209,88,1466,0.0,0.0,42,61.0,92,42,36.0,448,57,705,3378,4485,57,188,284,17392,42286,429,2022-10-22,0.0,0,0,0,7,0.0,0,1.0,0,3,0.0,0,222,11,0,0,1,0,3,0,0,0,0.0,20,0.0,0,0,5,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1,0.0,0,0,2,0.0,0.0,0,0.0,0,0,0.0,0,0,0,43,101,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,22.0,1359,73,74,570,16.0,434,68.0,424,15668,0.0,1036,265634,23375,495,61,341,554,15089,59,1046,277,83.0,619,19.0,16958,71,3988,50.0,27,206,32,125,20.0,30.0,9.0,7.0,1556,132,17.0,9.0,3318,7.0,5062,438,3561,1.0,8.0,153,28.0,463,164,39.0,3558,199,1904,4851,15948,134,53,907,203093,391433,267716,2022-03-28,12.0,641,51,6,403,2.0,193,33.0,241,9789,0.0,623,190662,16383,332,28,184,215,10148,10,503,170,55.0,244,2.0,11730,12,2345,27.0,2,122,3,76,2.0,4.0,4.0,1.0,921,49,5.0,0.0,2218,2.0,2479,254,2139,0.0,2.0,102,5.0,280,50,3.0,2936,102,911,3628,5785,84,12,491,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,74.0,1686,56,106,1132,20.0,394,38.0,387,16934,1.0,764,251751,13508,367,44,206,906,14398,79,2176,112,42.0,508,24.0,16034,80,2647,48.0,104,1392,155,130,24.0,52.0,8.0,11.0,1182,116,36.0,21.0,3530,2.0,1287,363,3660,3.0,6.0,156,33.0,335,332,84.0,1024,195,3597,5454,14968,283,88,965,165211,364124,248926,2022-03-29,46.0,1005,23,8,936,2.0,193,11.0,186,10476,0.0,396,181322,10012,229,10,98,494,9394,11,1302,38,18.0,196,4.0,10452,20,1205,19.0,34,940,116,81,1.0,6.0,4.0,4.0,543,19,13.0,0.0,2466,0.0,601,179,2160,0.0,2.0,115,15.0,182,162,15.0,744,123,2268,4304,5045,172,11,495,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,6.0,196,43,31,64,0.0,76,11.0,65,2880,0.0,154,19572,1689,81,69,72,128,2294,26,115,60,13.0,246,35.0,1470,47,405,19.0,27,34,35,33,4.0,1.0,0.0,4.0,219,48,4.0,0.0,253,0.0,195,93,1337,0.0,1.0,28,63.0,90,49,25.0,130,51,331,3386,4221,41,151,160,16121,40881,288,2022-10-23,0.0,0,0,0,0,0.0,0,0.0,0,3,0.0,1,157,17,0,0,0,0,4,0,1,0,0.0,17,0.0,1,0,5,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,2,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,2,78,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,3.0,117,41,50,109,1.0,110,28.0,82,3478,0.0,105,25624,1600,116,46,66,105,2054,62,282,74,11.0,322,14.0,1207,49,368,36.0,26,32,25,39,8.0,14.0,0.0,8.0,207,46,4.0,8.0,294,1.0,236,120,1051,0.0,1.0,34,25.0,115,101,33.0,58,61,280,2609,4382,95,102,91,19162,46266,896,2023-01-06,0.0,0,0,0,1,0.0,0,1.0,0,19,0.0,0,642,10,2,0,0,1,8,0,1,0,0.0,1,0.0,0,0,7,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1,0.0,3,0,2,0.0,0.0,0,0.0,0,0,0.0,0,0,1,0,195,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,20.0,1853,47,151,364,21.0,860,255.0,419,24201,0.0,735,323413,13117,445,54,365,1597,24154,106,2062,168,46.0,1750,26.0,18560,122,5569,22.0,81,179,75,222,44.0,79.0,3.0,11.0,1325,133,50.0,17.0,5132,13.0,1413,384,2922,0.0,7.0,230,32.0,366,478,120.0,1575,19387,2994,2729,21726,270,52,1664,246563,484221,307138,2022-03-15,8.0,785,25,23,182,1.0,541,25.0,184,16282,0.0,336,225181,8626,178,5,190,880,17013,23,1080,9,7.0,281,2.0,12205,52,3726,5.0,35,104,28,124,3.0,15.0,0.0,1.0,560,39,17.0,0.0,3379,3.0,464,142,1516,0.0,2.0,142,5.0,145,217,73.0,1223,47,1492,1789,6239,137,7,1335,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
130,1.0,1060,46,28,89,5.0,74,9.0,97,2262,0.0,91,22439,1383,90,75,8259,145,1593,33,184,58,18.0,260,18.0,1413,45,259,26.0,24,50,30,32,1.0,7.0,1.0,5.0,210,46,3.0,8.0,265,1.0,202,102,1116,0.0,0.0,32,26.0,98,69,40.0,69,46,408,2415,6099,57,102,175,20315,51799,1997,2023-01-12,0.0,140,0,0,0,0.0,0,0.0,0,8,0.0,0,754,1,0,1,179,0,9,0,1,0,0.0,0,0.0,6,0,8,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,5,14,816,0,0,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,7.0,3186,22,211,326,19.0,299,94.0,303,14369,0.0,596,253648,16770,351,31,583,515,24977,346,10375,141,18.0,676,8.0,12158,89,4317,22.0,225,358,21,15,108.0,308.0,12.0,19.0,916,77,47.0,80.0,3203,12.0,2130,812,3776,2.0,8.0,106,9.0,183,1592,166.0,26411,90,7182,1583,14237,373,36,718,261545,409279,261975,2022-03-01,0.0,1392,15,18,83,1.0,111,62.0,81,7815,0.0,169,166458,10638,161,17,180,149,16509,70,6370,64,1.0,180,1.0,6768,23,3139,2.0,80,269,1,3,9.0,89.0,8.0,6.0,279,20,11.0,14.0,1878,6.0,634,633,2359,0.0,0.0,43,2.0,52,860,54.0,25140,12,3529,882,4176,84,4,361,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
132,3.0,168,37,41,90,0.0,116,17.0,94,2500,0.0,131,32670,2309,102,61,41,142,2568,51,339,73,15.0,291,23.0,1717,55,338,23.0,22,57,45,51,11.0,15.0,2.0,9.0,376,59,2.0,14.0,385,1.0,319,125,1174,3.0,1.0,38,30.0,99,70,41.0,91,42,403,2933,6481,81,103,128,24401,57227,650,2022-12-21,0.0,1,0,0,1,0.0,0,1.0,0,4,0.0,0,208,10,0,0,0,0,2,0,7,0,0.0,0,0.0,0,0,7,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,4,0.0,0,0,2,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,402,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
133,1.0,130,47,48,97,0.0,67,17.0,80,1872,0.0,84,24193,1564,116,57,63,116,1638,38,210,65,24.0,293,22.0,1218,60,378,26.0,29,36,42,32,8.0,9.0,1.0,6.0,202,38,4.0,13.0,225,1.0,234,120,1406,0.0,0.0,35,38.0,81,32,27.0,86,55,352,3055,3985,54,52,117,17838,42899,414,2022-12-09,0.0,1,0,0,1,0.0,0,0.0,0,3,0.0,0,184,3,4,0,0,1,1,0,0,1,0.0,0,0.0,0,0,7,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1,0.0,1,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,2,204,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,8.0,250,48,50,171,0.0,128,29.0,88,10101,0.0,270,83047,7753,132,66,67,258,12122,41,458,70,12.0,420,30.0,5127,46,648,24.0,39,41,41,91,4.0,10.0,10.0,0.0,632,90,3.0,8.0,606,4.0,451,277,1968,1.0,0.0,27,39.0,194,75,43.0,281,111,487,3114,7360,131,151,107,63644,137869,94031,2023-03-04,1.0,100,8,3,76,0.0,56,16.0,22,7181,0.0,153,59567,6051,29,12,16,60,10055,3,256,5,2.0,100,4.0,3852,1,292,1.0,0,9,0,52,0.0,0.0,7.0,0.0,381,34,1.0,0.0,371,2.0,170,172,872,0.0,0.0,5,2.0,74,23,2.0,209,38,240,739,2601,59,40,6,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,0.0,467,59,46,246,0.0,166,25.0,97,5962,1.0,223,72090,6529,299,53,53,432,9234,48,656,107,14.0,353,24.0,6152,41,960,20.0,64,54,45,71,10.0,19.0,13.0,6.0,359,74,6.0,4.0,459,56.0,451,293,1594,2.0,1.0,83,28.0,145,51,32.0,155,105,603,3771,6430,588,179,180,56183,120293,79642,2023-03-10,0.0,106,15,1,143,0.0,89,9.0,20,3878,0.0,130,50178,5126,194,4,15,215,7256,7,382,26,0.0,67,1.0,4881,0,685,3.0,28,10,3,28,0.0,2.0,11.0,0.0,165,26,1.0,0.0,234,27.0,209,178,577,0.0,0.0,54,3.0,50,5,1.0,87,28,286,1509,2220,332,71,66,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,7.0,330,38,67,123,0.0,135,40.0,99,5631,0.0,353,37401,4126,131,62,269,285,4860,32,354,98,21.0,601,36.0,4521,89,623,24.0,42,62,40,30,13.0,6.0,4.0,4.0,581,65,12.0,4.0,577,6.0,627,120,2010,1.0,0.0,27,39.0,146,69,39.0,268,108,1767,3320,7409,149,182,419,35285,78507,472,2022-09-22,0.0,2,0,0,0,0.0,0,1.0,0,15,0.0,0,257,7,1,0,1,0,4,0,0,0,0.0,3,0.0,9,0,8,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,10,0.0,1,0,1,0.0,0.0,0,0.0,0,0,0.0,0,0,5,2,133,0,0,11,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
137,13.0,320,27,308,127,6.0,384,25.0,344,9875,0.0,739,114984,4477,450,49,71,514,11920,62,783,94,14.0,665,24.0,6617,74,2582,36.0,31,65,62,69,128.0,47.0,3.0,23.0,426,150,9.0,15.0,899,9.0,574,192,2200,2.0,76.0,33,45.0,257,208,64.0,289,70,1293,1795,6276,113,109,350,78537,171467,106712,2022-07-05,9.0,62,3,0,23,2.0,49,10.0,217,5936,0.0,474,76162,1651,334,1,8,259,10001,1,265,16,6.0,87,0.0,4202,4,707,9.0,0,5,32,36,0.0,3.0,2.0,0.0,177,13,0.0,1.0,512,1.0,176,35,1310,0.0,0.0,6,11.0,110,13,0.0,160,2,811,1233,1410,4,14,137,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
138,0.0,37,13,9,92,0.0,53,8.0,12,434,0.0,83,10514,5095,41,18,6,18,2331,8,46,19,2.0,119,4.0,4822,23,53,10.0,8,7,5,4,0.0,1.0,0.0,0.0,298,15,0.0,0.0,71,0.0,127,81,622,0.0,0.0,8,15.0,22,9,12.0,16,4,102,1902,1019,15,106,21,14238,28360,16935,2023-05-16,0.0,15,1,0,69,0.0,14,5.0,0,229,0.0,38,5290,4364,17,3,0,1,2000,1,21,5,0.0,28,0.0,3976,0,4,0.0,0,0,0,0,0.0,0.0,0.0,0.0,241,0,0.0,0.0,27,0.0,64,45,71,0.0,0.0,0,0.0,1,0,0.0,2,1,37,2,342,1,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,16.0,411,45,260,124,4.0,474,17.0,236,13346,0.0,320,155721,7078,275,53,234,496,10559,68,1124,108,11.0,871,26.0,8245,80,1991,29.0,45,63,80,41,98.0,47.0,0.0,45.0,2909,114,3.0,12.0,1138,9.0,764,529,2910,0.0,48.0,207,35.0,140,225,86.0,266,122,6743,1892,9467,405,66,352,111513,231084,160605,2022-07-11,10.0,100,12,5,27,0.0,148,1.0,131,9212,0.0,58,114679,4038,37,2,152,349,8313,2,526,10,0.0,150,2.0,5488,20,437,3.0,10,16,45,8,0.0,0.0,0.0,0.0,2358,9,0.0,2.0,834,1.0,305,335,2088,0.0,0.0,177,4.0,58,18,0.0,174,33,5246,1260,3344,324,7,37,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
140,0.0,29,5,9,41,0.0,39,1.0,13,419,0.0,34,10119,3944,32,21,9,18,1172,7,31,22,0.0,96,10.0,2758,9,33,8.0,10,22,9,7,1.0,0.0,0.0,0.0,67,13,0.0,0.0,54,0.0,122,51,483,0.0,0.0,11,12.0,20,6,7.0,49,15,53,1627,738,13,84,24,10199,22377,12314,2023-05-02,0.0,7,0,0,14,0.0,11,0.0,1,238,0.0,18,5098,3330,0,4,0,1,959,0,14,1,0.0,10,1.0,2158,0,3,0.0,0,8,0,0,0.0,0.0,0.0,0.0,28,0,0.0,0.0,30,0.0,62,14,16,0.0,0.0,1,0.0,1,0,1.0,11,0,27,6,213,0,27,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,8.0,876,56,341,274,4.0,2389,41.0,172,17168,3.0,739,218724,8388,202,59,169,784,10320,119,1359,80,43.0,607,34.0,17811,68,3136,16.0,43,130,57,67,121.0,56.0,8.0,55.0,1070,135,12.0,10.0,1784,7.0,650,514,4638,1.0,63.0,53,51.0,441,179,79.0,541,124,1258,3016,13623,231,104,638,126243,313751,217912,2022-05-07,3.0,467,20,2,150,0.0,2249,15.0,55,11150,0.0,333,161759,5149,81,3,68,428,7213,34,501,8,20.0,67,13.0,12466,12,1288,3.0,1,73,19,28,1.0,6.0,3.0,0.0,684,8,1.0,1.0,1142,1.0,167,288,3516,0.0,0.0,17,17.0,247,16,4.0,386,10,611,2258,4373,113,13,351,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
142,28.0,641,60,233,295,6.0,251,52.0,154,17582,1.0,1180,185933,7657,250,59,92,1363,13255,125,950,100,37.0,616,31.0,17555,70,2932,51.0,67,71,77,142,93.0,76.0,10.0,104.0,1700,124,11.0,16.0,1505,1.0,807,251,2698,0.0,58.0,134,47.0,1511,197,74.0,522,136,1951,3467,11695,164,148,801,117943,280219,177449,2022-05-13,23.0,361,5,2,80,0.0,87,20.0,37,11614,0.0,613,124096,3463,133,2,22,649,9423,5,246,12,6.0,68,1.0,12176,8,991,15.0,8,10,19,86,0.0,10.0,3.0,2.0,1215,24,2.0,0.0,875,0.0,145,62,1635,0.0,0.0,76,6.0,1170,31,11.0,362,38,1133,2740,3096,70,29,433,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,0.0,89,38,47,114,1.0,69,9.0,55,2235,0.0,104,18629,1773,96,45,33,113,1586,55,235,64,16.0,235,22.0,1577,46,301,16.0,47,35,36,37,11.0,23.0,3.0,1.0,182,39,3.0,8.0,190,1.0,232,143,1311,0.0,2.0,27,28.0,95,63,46.0,116,42,272,2896,3773,54,103,328,15590,37751,277,2022-11-30,0.0,0,0,0,0,0.0,0,0.0,0,6,0.0,0,109,4,0,0,0,0,7,0,0,0,0.0,1,0.0,3,0,5,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,1,1,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,135,0,0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,5.0,1185,42,95,207,1.0,112,23.0,128,2674,0.0,188,36361,5655,160,53,134,174,3292,55,483,120,23.0,1225,22.0,2032,61,3388,25.0,36,187,46,45,66.0,28.0,5.0,9.0,404,59,8.0,12.0,353,11.0,1155,149,1288,5.0,3.0,35,43.0,102,126,48.0,278,107,469,2946,7508,186,103,349,38935,74093,902,2022-11-24,0.0,0,0,0,1,0.0,1,0.0,3,5,0.0,0,432,15,0,0,0,0,1,0,4,0,0.0,2,0.0,1,0,11,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0,0.0,0,0,0.0,0,0,1,1,362,0,0,60,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,2.0,103,44,39,69,0.0,76,11.0,72,2033,0.0,152,19105,1528,98,35,57,111,1973,32,177,70,15.0,202,12.0,1521,58,316,32.0,32,33,33,39,8.0,11.0,3.0,0.0,213,37,2.0,0.0,382,0.0,194,112,1268,0.0,0.0,29,26.0,80,36,28.0,105,37,276,3402,3963,45,78,226,15580,38643,271,2022-11-18,0.0,0,1,0,0,0.0,0,0.0,0,0,0.0,0,84,4,2,0,0,0,6,0,1,0,0.0,0,0.0,2,0,7,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,5,0.0,0.0,0,0.0,1,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,3,115,0,0,40,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,2.0,149,37,43,69,0.0,90,10.0,82,3619,0.0,113,22206,1434,90,63,39,147,2202,28,242,79,20.0,213,21.0,1519,40,296,17.0,29,39,41,42,2.0,5.0,1.0,5.0,408,37,1.0,1.0,267,2.0,241,109,1041,0.0,0.0,31,31.0,133,48,35.0,98,56,356,2427,3843,106,88,143,18128,42539,276,2023-02-03,0.0,1,0,0,0,0.0,8,0.0,0,24,0.0,0,137,4,0,0,0,1,1,0,0,0,0.0,0,0.0,7,0,8,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,0.0,2,0,0.0,0,0,4,1,74,0,0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,1.0,338,41,78,151,0.0,96,18.0,77,3667,0.0,148,28895,1963,126,53,95,201,3049,38,315,112,8.0,441,22.0,1685,63,392,21.0,28,63,38,38,4.0,10.0,0.0,2.0,330,53,12.0,10.0,285,3.0,373,120,1142,0.0,3.0,33,29.0,116,57,40.0,72,73,350,2486,5817,416,55,100,22633,54259,431,2023-02-17,0.0,10,0,1,1,0.0,9,2.0,0,7,0.0,0,187,6,0,0,0,1,11,0,0,0,0.0,2,0.0,9,0,8,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,1,2,4,0.0,0.0,0,0.0,0,0,0.0,0,0,0,6,163,0,0,1,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,3.0,248,31,46,199,1.0,118,13.0,71,8791,0.0,251,73966,8550,90,51,37,150,9072,51,731,66,30.0,360,25.0,4616,59,325,24.0,38,112,31,39,8.0,8.0,3.0,2.0,304,42,2.0,7.0,644,1.0,649,173,1639,2.0,4.0,33,23.0,169,77,49.0,1313,72,393,3281,11689,91,243,163,61397,129280,86455,2023-04-11,3.0,106,3,3,119,0.0,52,0.0,6,6890,0.0,101,49910,6976,4,5,2,57,7545,3,472,0,10.0,56,0.0,3594,7,138,0.0,2,13,2,7,0.0,2.0,2.0,0.0,136,2,0.0,0.0,475,0.0,367,66,683,0.0,0.0,2,1.0,95,13,3.0,1240,17,199,848,6069,22,103,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,15.0,422,37,355,120,2.0,227,17.0,159,16211,0.0,832,139630,7627,210,69,81,475,9022,202,898,152,26.0,666,33.0,9013,75,2803,75.0,55,82,33,68,161.0,84.0,3.0,42.0,628,64,8.0,13.0,1086,15.0,597,282,6534,1.0,71.0,43,39.0,208,547,80.0,305,103,959,2466,9398,336,99,580,96780,214444,130214,2022-06-02,10.0,175,5,2,30,0.0,112,5.0,49,10183,0.0,341,87765,4086,87,7,19,262,6342,2,199,46,7.0,149,3.0,5823,8,1027,41.0,10,19,2,25,1.0,9.0,1.0,0.0,278,6,1.0,0.0,696,3.0,119,106,5590,0.0,0.0,13,0.0,64,363,3.0,181,16,453,1871,3134,82,10,373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,5.0,281,32,45,186,0.0,185,20.0,86,13317,0.0,330,96355,11210,146,62,95,733,9057,77,423,101,89.0,342,14.0,5194,68,665,20.0,33,108,40,72,8.0,27.0,11.0,6.0,365,53,4.0,11.0,1616,10.0,477,198,1761,2.0,2.0,37,40.0,252,86,54.0,154,176,2475,2495,6276,75,165,168,83154,156398,109816,2023-04-05,2.0,143,6,3,79,0.0,99,10.0,10,10545,0.0,184,69245,9492,7,5,37,381,7419,8,71,14,73.0,50,0.0,4067,1,372,0.0,0,11,3,34,0.0,6.0,7.0,1.0,176,8,0.0,0.0,1173,4.0,193,75,996,0.0,0.0,12,8.0,88,16,0.0,68,20,2148,591,1784,19,26,25,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,21.0,382,41,269,192,5.0,608,49.0,215,19130,0.0,1016,166843,8211,342,45,123,454,47617,63,982,120,21.0,665,28.0,14492,57,3061,56.0,51,189,34,49,93.0,42.0,0.0,56.0,700,156,16.0,18.0,1264,13.0,612,341,2107,2.0,61.0,102,54.0,530,340,86.0,639,113,1595,1721,11435,433,93,793,119607,288847,188556,2022-06-16,11.0,84,2,6,61,1.0,282,11.0,50,12638,0.0,459,109213,4702,207,4,51,242,39707,3,242,29,5.0,111,0.0,9636,3,836,25.0,1,137,2,13,0.0,0.0,0.0,0.0,294,9,1.0,1.0,770,2.0,160,110,1190,0.0,0.0,54,3.0,398,146,0.0,478,23,960,1122,3389,179,14,479,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,7.0,334,43,53,115,0.0,96,24.0,68,3308,0.0,223,28265,3257,123,62,60,109,3436,56,205,75,11.0,364,28.0,2908,71,483,22.0,25,31,30,77,6.0,13.0,2.0,4.0,398,47,6.0,5.0,367,1.0,468,127,1363,3.0,1.0,26,31.0,99,68,31.0,85,68,705,2976,7288,62,122,166,27822,58508,603,2022-08-25,0.0,9,0,0,0,0.0,0,0.0,0,7,0.0,0,170,9,0,0,0,1,76,0,0,0,0.0,1,0.0,1,0,9,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,9,1,0,0.0,0.0,0,0.0,0,0,0.0,0,2,5,0,298,0,0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,7.0,164,41,49,111,0.0,93,26.0,94,2990,1.0,281,26475,2367,212,59,55,140,2760,31,244,79,9.0,426,31.0,2619,60,591,31.0,27,39,37,38,26.0,19.0,4.0,10.0,329,66,0.0,3.0,344,0.0,426,119,1586,0.0,3.0,41,33.0,113,184,34.0,140,98,599,3329,5551,87,93,342,24456,53767,537,2022-08-31,0.0,0,0,0,0,0.0,0,0.0,0,11,0.0,0,283,12,0,0,0,0,6,0,2,0,0.0,0,0.0,14,0,8,0.0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,22,0.0,12,0,0,0.0,0.0,0,0.0,0,1,0.0,0,0,4,2,154,0,0,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,6.0,152,32,60,91,0.0,69,17.0,96,4226,0.0,180,23179,1684,97,54,84,132,2210,31,159,74,4.0,243,17.0,1898,68,530,30.0,27,50,29,57,15.0,11.0,4.0,1.0,218,102,4.0,3.0,218,1.0,350,110,1490,1.0,0.0,33,25.0,101,58,29.0,79,72,397,3205,5429,76,87,288,19995,47994,389,2022-08-19,0.0,3,0,0,0,0.0,0,1.0,1,5,0.0,0,169,2,2,0,0,0,7,0,0,0,0.0,0,0.0,18,0,8,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,2,0,3,0.0,0.0,0,0.0,0,0,0.0,0,0,2,1,161,0,0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
