,coherence,diversity,score,topic,eval
234,-0.15545768724110517,0.76875,0.93,kmeans_model_parahprase_max_cleaned_text_translated_embeddings,translated_stop_word_removed_lemmas
235,-0.09532759997698399,0.7875,0.93,kmeans_model_parahprase_max_cleaned_text_translated_embeddings,stop_word_removed_lemmas
236,-0.18135576002428552,0.73125,0.91,kmeans_eng_model_cleaned_text_translated_embeddings,translated_nouns_adjs_verbs
237,-0.16682928979392406,0.7875,0.91,kmeans_eng_model_cleaned_text_translated_embeddings,nouns_adjs_verbs
238,-0.1469443725561988,0.74375,0.91,kmeans_eng_model_cleaned_text_translated_embeddings,translated_stop_word_removed_lemmas
239,-0.155000154248118,0.8,0.91,kmeans_eng_model_cleaned_text_translated_embeddings,stop_word_removed_lemmas
240,-0.1658093334767574,0.725,0.81,kmeans_model_labse_cleaned_text_embeddings,translated_nouns_adjs_verbs
241,-0.1964613495837131,0.8,0.81,kmeans_model_labse_cleaned_text_embeddings,nouns_adjs_verbs
242,-0.13051457392396282,0.725,0.81,kmeans_model_labse_cleaned_text_embeddings,translated_stop_word_removed_lemmas
243,-0.17906817297677566,0.80625,0.81,kmeans_model_labse_cleaned_text_embeddings,stop_word_removed_lemmas
244,-0.17582275278496537,0.725,0.88,kmeans_model_parahprase_min_cleaned_text_embeddings,translated_nouns_adjs_verbs
245,-0.18108129702725412,0.79375,0.88,kmeans_model_parahprase_min_cleaned_text_embeddings,nouns_adjs_verbs
246,-0.141381654263244,0.725,0.88,kmeans_model_parahprase_min_cleaned_text_embeddings,translated_stop_word_removed_lemmas
247,-0.17800514575493234,0.80625,0.88,kmeans_model_parahprase_min_cleaned_text_embeddings,stop_word_removed_lemmas
248,-0.16394918875530112,0.7125,0.92,kmeans_model_parahprase_max_cleaned_text_embeddings,translated_nouns_adjs_verbs
249,-0.193515375896676,0.79375,0.92,kmeans_model_parahprase_max_cleaned_text_embeddings,nouns_adjs_verbs
250,-0.155298421024443,0.725,0.92,kmeans_model_parahprase_max_cleaned_text_embeddings,translated_stop_word_removed_lemmas
251,-0.1839219367427506,0.8,0.92,kmeans_model_parahprase_max_cleaned_text_embeddings,stop_word_removed_lemmas
252,-0.20790669387243066,0.8125,0.37,kmeans_eng_model_cleaned_text_embeddings,translated_nouns_adjs_verbs
253,-0.1362906071973255,0.89375,0.37,kmeans_eng_model_cleaned_text_embeddings,nouns_adjs_verbs
254,-0.2024235690185542,0.80625,0.37,kmeans_eng_model_cleaned_text_embeddings,translated_stop_word_removed_lemmas
255,-0.12221240595852026,0.90625,0.37,kmeans_eng_model_cleaned_text_embeddings,stop_word_removed_lemmas
256,-0.15468176125659963,0.73125,0.79,kmeans_model_labse_lemmas_embeddings,translated_nouns_adjs_verbs
257,-0.14306519883610389,0.775,0.79,kmeans_model_labse_lemmas_embeddings,nouns_adjs_verbs
258,-0.12045137317581212,0.7375,0.79,kmeans_model_labse_lemmas_embeddings,translated_stop_word_removed_lemmas
259,-0.1429505105310074,0.8,0.79,kmeans_model_labse_lemmas_embeddings,stop_word_removed_lemmas
260,-0.16770187902551276,0.74375,0.86,kmeans_model_parahprase_min_lemmas_embeddings,translated_nouns_adjs_verbs
261,-0.13298729116017147,0.79375,0.86,kmeans_model_parahprase_min_lemmas_embeddings,nouns_adjs_verbs
262,-0.1588535334866527,0.7625,0.86,kmeans_model_parahprase_min_lemmas_embeddings,translated_stop_word_removed_lemmas
263,-0.12138923464904115,0.80625,0.86,kmeans_model_parahprase_min_lemmas_embeddings,stop_word_removed_lemmas
264,-0.16424366087466957,0.70625,0.81,kmeans_model_parahprase_max_lemmas_embeddings,translated_nouns_adjs_verbs
265,-0.2001928096943732,0.7875,0.81,kmeans_model_parahprase_max_lemmas_embeddings,nouns_adjs_verbs
266,-0.14905661973919804,0.7125,0.81,kmeans_model_parahprase_max_lemmas_embeddings,translated_stop_word_removed_lemmas
267,-0.1997733271894881,0.80625,0.81,kmeans_model_parahprase_max_lemmas_embeddings,stop_word_removed_lemmas
268,-0.20462307475407546,0.79375,0.38,kmeans_eng_model_lemmas_embeddings,translated_nouns_adjs_verbs
269,-0.12253310959525571,0.875,0.38,kmeans_eng_model_lemmas_embeddings,nouns_adjs_verbs
270,-0.20595772166488144,0.81875,0.38,kmeans_eng_model_lemmas_embeddings,translated_stop_word_removed_lemmas
271,-0.11345809655619336,0.90625,0.38,kmeans_eng_model_lemmas_embeddings,stop_word_removed_lemmas
272,-0.1662265977367296,0.7125,0.45,kmeans_model_labse_adjs_verbs_embeddings,translated_nouns_adjs_verbs
273,-0.12476523493084088,0.79375,0.45,kmeans_model_labse_adjs_verbs_embeddings,nouns_adjs_verbs
274,-0.17645191000189336,0.7375,0.45,kmeans_model_labse_adjs_verbs_embeddings,translated_stop_word_removed_lemmas
275,-0.11617107279306362,0.8,0.45,kmeans_model_labse_adjs_verbs_embeddings,stop_word_removed_lemmas
276,-0.1952039605054152,0.725,0.4,kmeans_model_parahprase_min_adjs_verbs_embeddings,translated_nouns_adjs_verbs
277,-0.1143882794078186,0.79375,0.4,kmeans_model_parahprase_min_adjs_verbs_embeddings,nouns_adjs_verbs
278,-0.19690882899969506,0.73125,0.4,kmeans_model_parahprase_min_adjs_verbs_embeddings,translated_stop_word_removed_lemmas
279,-0.09719740749200559,0.825,0.4,kmeans_model_parahprase_min_adjs_verbs_embeddings,stop_word_removed_lemmas
280,-0.22620795996070808,0.74375,0.4,kmeans_model_parahprase_max_adjs_verbs_embeddings,translated_nouns_adjs_verbs
281,-0.15312349832577618,0.81875,0.4,kmeans_model_parahprase_max_adjs_verbs_embeddings,nouns_adjs_verbs
282,-0.2166620354302346,0.75625,0.4,kmeans_model_parahprase_max_adjs_verbs_embeddings,translated_stop_word_removed_lemmas
283,-0.16319737615843874,0.83125,0.4,kmeans_model_parahprase_max_adjs_verbs_embeddings,stop_word_removed_lemmas
284,-0.1905093177511522,0.75625,0.37,kmeans_eng_model_adjs_verbs_embeddings,translated_nouns_adjs_verbs
285,-0.16439150644355238,0.875,0.37,kmeans_eng_model_adjs_verbs_embeddings,nouns_adjs_verbs
286,-0.1976965124908337,0.7625,0.37,kmeans_eng_model_adjs_verbs_embeddings,translated_stop_word_removed_lemmas
287,-0.14944464159404233,0.8875,0.37,kmeans_eng_model_adjs_verbs_embeddings,stop_word_removed_lemmas
288,-0.19116479880963455,0.7125,0.66,kmeans_model_labse_nouns_embeddings,translated_nouns_adjs_verbs
289,-0.18088736276283887,0.7875,0.66,kmeans_model_labse_nouns_embeddings,nouns_adjs_verbs
290,-0.18183657880727683,0.7125,0.66,kmeans_model_labse_nouns_embeddings,translated_stop_word_removed_lemmas
291,-0.1690552798516206,0.79375,0.66,kmeans_model_labse_nouns_embeddings,stop_word_removed_lemmas
292,-0.18521486975627077,0.74375,0.67,kmeans_model_parahprase_min_nouns_embeddings,translated_nouns_adjs_verbs
293,-0.1819393068973748,0.7875,0.67,kmeans_model_parahprase_min_nouns_embeddings,nouns_adjs_verbs
294,-0.167634539456184,0.7375,0.67,kmeans_model_parahprase_min_nouns_embeddings,translated_stop_word_removed_lemmas
295,-0.19084425200666935,0.8,0.67,kmeans_model_parahprase_min_nouns_embeddings,stop_word_removed_lemmas
296,-0.19207742626244304,0.725,0.62,kmeans_model_parahprase_max_nouns_embeddings,translated_nouns_adjs_verbs
297,-0.1641446229941334,0.79375,0.62,kmeans_model_parahprase_max_nouns_embeddings,nouns_adjs_verbs
298,-0.19816242786799737,0.73125,0.62,kmeans_model_parahprase_max_nouns_embeddings,translated_stop_word_removed_lemmas
299,-0.17079471800696833,0.8,0.62,kmeans_model_parahprase_max_nouns_embeddings,stop_word_removed_lemmas
300,-0.18931485243784518,0.75,0.43,kmeans_eng_model_nouns_embeddings,translated_nouns_adjs_verbs
301,-0.11233229811505038,0.85625,0.43,kmeans_eng_model_nouns_embeddings,nouns_adjs_verbs
302,-0.16006128306547637,0.7625,0.43,kmeans_eng_model_nouns_embeddings,translated_stop_word_removed_lemmas
303,-0.0673111080170533,0.875,0.43,kmeans_eng_model_nouns_embeddings,stop_word_removed_lemmas
304,-0.17731829178782654,0.74375,0.82,kmeans_model_labse_translated_lemmas_embeddings,translated_nouns_adjs_verbs
305,-0.17455108291760024,0.79375,0.82,kmeans_model_labse_translated_lemmas_embeddings,nouns_adjs_verbs
306,-0.1545097498658588,0.7625,0.82,kmeans_model_labse_translated_lemmas_embeddings,translated_stop_word_removed_lemmas
307,-0.140357296611486,0.79375,0.82,kmeans_model_labse_translated_lemmas_embeddings,stop_word_removed_lemmas
308,-0.1605476640387295,0.7125,0.87,kmeans_model_parahprase_min_translated_lemmas_embeddings,translated_nouns_adjs_verbs
309,-0.13536181875884487,0.75625,0.87,kmeans_model_parahprase_min_translated_lemmas_embeddings,nouns_adjs_verbs
310,-0.1384330379869747,0.725,0.87,kmeans_model_parahprase_min_translated_lemmas_embeddings,translated_stop_word_removed_lemmas
311,-0.12149466676417822,0.775,0.87,kmeans_model_parahprase_min_translated_lemmas_embeddings,stop_word_removed_lemmas
312,-0.18135576002428552,0.73125,0.88,kmeans_model_parahprase_max_translated_lemmas_embeddings,translated_nouns_adjs_verbs
313,-0.16682928979392406,0.7875,0.88,kmeans_model_parahprase_max_translated_lemmas_embeddings,nouns_adjs_verbs
314,-0.1469443725561988,0.74375,0.88,kmeans_model_parahprase_max_translated_lemmas_embeddings,translated_stop_word_removed_lemmas
315,-0.155000154248118,0.8,0.88,kmeans_model_parahprase_max_translated_lemmas_embeddings,stop_word_removed_lemmas
316,-0.16394918875530112,0.7125,0.81,kmeans_eng_model_translated_lemmas_embeddings,translated_nouns_adjs_verbs
317,-0.193515375896676,0.79375,0.81,kmeans_eng_model_translated_lemmas_embeddings,nouns_adjs_verbs
318,-0.155298421024443,0.725,0.81,kmeans_eng_model_translated_lemmas_embeddings,translated_stop_word_removed_lemmas
319,-0.1839219367427506,0.8,0.81,kmeans_eng_model_translated_lemmas_embeddings,stop_word_removed_lemmas
320,-0.17622469117468495,0.7125,0.44,kmeans_model_labse_translated_adjs_verbs_embeddings,translated_nouns_adjs_verbs
321,-0.1637402122332689,0.775,0.44,kmeans_model_labse_translated_adjs_verbs_embeddings,nouns_adjs_verbs
322,-0.18455805292377733,0.73125,0.44,kmeans_model_labse_translated_adjs_verbs_embeddings,translated_stop_word_removed_lemmas
323,-0.16053020287775924,0.80625,0.44,kmeans_model_labse_translated_adjs_verbs_embeddings,stop_word_removed_lemmas
324,-0.1958148534598979,0.75625,0.42,kmeans_model_parahprase_min_translated_adjs_verbs_embeddings,translated_nouns_adjs_verbs
325,-0.14682699832729706,0.79375,0.42,kmeans_model_parahprase_min_translated_adjs_verbs_embeddings,nouns_adjs_verbs
326,-0.20267255343683546,0.775,0.42,kmeans_model_parahprase_min_translated_adjs_verbs_embeddings,translated_stop_word_removed_lemmas
327,-0.15804031010612088,0.81875,0.42,kmeans_model_parahprase_min_translated_adjs_verbs_embeddings,stop_word_removed_lemmas
328,-0.18026627487085056,0.75625,0.45,kmeans_model_parahprase_max_translated_adjs_verbs_embeddings,translated_nouns_adjs_verbs
329,-0.14814085708186764,0.78125,0.45,kmeans_model_parahprase_max_translated_adjs_verbs_embeddings,nouns_adjs_verbs
330,-0.17368706785691054,0.78125,0.45,kmeans_model_parahprase_max_translated_adjs_verbs_embeddings,translated_stop_word_removed_lemmas
331,-0.14062444959851206,0.8125,0.45,kmeans_model_parahprase_max_translated_adjs_verbs_embeddings,stop_word_removed_lemmas
332,-0.1846164885953691,0.7375,0.49,kmeans_eng_model_translated_adjs_verbs_embeddings,translated_nouns_adjs_verbs
333,-0.12872523270740233,0.75625,0.49,kmeans_eng_model_translated_adjs_verbs_embeddings,nouns_adjs_verbs
334,-0.19460055129600629,0.75,0.49,kmeans_eng_model_translated_adjs_verbs_embeddings,translated_stop_word_removed_lemmas
335,-0.14356164178252545,0.78125,0.49,kmeans_eng_model_translated_adjs_verbs_embeddings,stop_word_removed_lemmas
336,-0.17843454391807942,0.74375,0.77,kmeans_model_labse_translated_nouns_embeddings,translated_nouns_adjs_verbs
337,-0.16688080011432602,0.7875,0.77,kmeans_model_labse_translated_nouns_embeddings,nouns_adjs_verbs
338,-0.15280922564727356,0.76875,0.77,kmeans_model_labse_translated_nouns_embeddings,translated_stop_word_removed_lemmas
339,-0.1565166442697128,0.8125,0.77,kmeans_model_labse_translated_nouns_embeddings,stop_word_removed_lemmas
340,-0.18179870385671437,0.74375,0.69,kmeans_model_parahprase_min_translated_nouns_embeddings,translated_nouns_adjs_verbs
341,-0.16961488231790006,0.7875,0.69,kmeans_model_parahprase_min_translated_nouns_embeddings,nouns_adjs_verbs
342,-0.15981411191218522,0.75,0.69,kmeans_model_parahprase_min_translated_nouns_embeddings,translated_stop_word_removed_lemmas
343,-0.162299260896457,0.79375,0.69,kmeans_model_parahprase_min_translated_nouns_embeddings,stop_word_removed_lemmas
344,-0.1996268981263432,0.7625,0.82,kmeans_model_parahprase_max_translated_nouns_embeddings,translated_nouns_adjs_verbs
345,-0.16274847595907865,0.78125,0.82,kmeans_model_parahprase_max_translated_nouns_embeddings,nouns_adjs_verbs
346,-0.17117140218699875,0.775,0.82,kmeans_model_parahprase_max_translated_nouns_embeddings,translated_stop_word_removed_lemmas
347,-0.15542248413709575,0.80625,0.82,kmeans_model_parahprase_max_translated_nouns_embeddings,stop_word_removed_lemmas
348,-0.1658093334767574,0.725,0.77,kmeans_eng_model_translated_nouns_embeddings,translated_nouns_adjs_verbs
349,-0.17211636247800285,0.79375,0.77,kmeans_eng_model_translated_nouns_embeddings,nouns_adjs_verbs
350,-0.1316808205372272,0.725,0.77,kmeans_eng_model_translated_nouns_embeddings,translated_stop_word_removed_lemmas
351,-0.16641238064421987,0.8,0.77,kmeans_eng_model_translated_nouns_embeddings,stop_word_removed_lemmas
352,-0.1717852845485064,0.74375,0.81,kmeans_model_labse_translated_stop_word_removed_lemmas_embeddings,translated_nouns_adjs_verbs
353,-0.18499493487435906,0.8,0.81,kmeans_model_labse_translated_stop_word_removed_lemmas_embeddings,nouns_adjs_verbs
354,-0.148947031572904,0.75,0.81,kmeans_model_labse_translated_stop_word_removed_lemmas_embeddings,translated_stop_word_removed_lemmas
355,-0.1633622881183003,0.8,0.81,kmeans_model_labse_translated_stop_word_removed_lemmas_embeddings,stop_word_removed_lemmas
356,-0.18179870385671437,0.74375,0.83,kmeans_model_parahprase_min_translated_stop_word_removed_lemmas_embeddings,translated_nouns_adjs_verbs
357,-0.16961488231790006,0.7875,0.83,kmeans_model_parahprase_min_translated_stop_word_removed_lemmas_embeddings,nouns_adjs_verbs
358,-0.15981411191218522,0.75,0.83,kmeans_model_parahprase_min_translated_stop_word_removed_lemmas_embeddings,translated_stop_word_removed_lemmas
359,-0.162299260896457,0.79375,0.83,kmeans_model_parahprase_min_translated_stop_word_removed_lemmas_embeddings,stop_word_removed_lemmas
360,-0.16621683985812982,0.74375,0.86,kmeans_model_parahprase_max_translated_stop_word_removed_lemmas_embeddings,translated_nouns_adjs_verbs
361,-0.13102328673019656,0.78125,0.86,kmeans_model_parahprase_max_translated_stop_word_removed_lemmas_embeddings,nouns_adjs_verbs
362,-0.14459060690182396,0.76875,0.86,kmeans_model_parahprase_max_translated_stop_word_removed_lemmas_embeddings,translated_stop_word_removed_lemmas
363,-0.09639062719882731,0.79375,0.86,kmeans_model_parahprase_max_translated_stop_word_removed_lemmas_embeddings,stop_word_removed_lemmas
364,-0.17582275278496537,0.725,0.83,kmeans_eng_model_translated_stop_word_removed_lemmas_embeddings,translated_nouns_adjs_verbs
365,-0.18108129702725412,0.79375,0.83,kmeans_eng_model_translated_stop_word_removed_lemmas_embeddings,nouns_adjs_verbs
366,-0.141381654263244,0.725,0.83,kmeans_eng_model_translated_stop_word_removed_lemmas_embeddings,translated_stop_word_removed_lemmas
367,-0.17800514575493234,0.80625,0.83,kmeans_eng_model_translated_stop_word_removed_lemmas_embeddings,stop_word_removed_lemmas
368,-0.16638597574099226,0.73125,0.79,kmeans_model_labse_stop_word_removed_lemmas_embeddings,translated_nouns_adjs_verbs
369,-0.19152838090991933,0.7875,0.79,kmeans_model_labse_stop_word_removed_lemmas_embeddings,nouns_adjs_verbs
370,-0.15488531409218703,0.7375,0.79,kmeans_model_labse_stop_word_removed_lemmas_embeddings,translated_stop_word_removed_lemmas
371,-0.1634720341481023,0.79375,0.79,kmeans_model_labse_stop_word_removed_lemmas_embeddings,stop_word_removed_lemmas
372,-0.17327647550694864,0.73125,0.79,kmeans_model_parahprase_min_stop_word_removed_lemmas_embeddings,translated_nouns_adjs_verbs
373,-0.1775859273000955,0.775,0.79,kmeans_model_parahprase_min_stop_word_removed_lemmas_embeddings,nouns_adjs_verbs
374,-0.1652158264729766,0.75625,0.79,kmeans_model_parahprase_min_stop_word_removed_lemmas_embeddings,translated_stop_word_removed_lemmas
375,-0.17332247282312446,0.8125,0.79,kmeans_model_parahprase_min_stop_word_removed_lemmas_embeddings,stop_word_removed_lemmas
376,-0.1656271958977776,0.7375,0.83,kmeans_model_parahprase_max_stop_word_removed_lemmas_embeddings,translated_nouns_adjs_verbs
377,-0.20526273122210711,0.79375,0.83,kmeans_model_parahprase_max_stop_word_removed_lemmas_embeddings,nouns_adjs_verbs
378,-0.17818219499270999,0.75625,0.83,kmeans_model_parahprase_max_stop_word_removed_lemmas_embeddings,translated_stop_word_removed_lemmas
379,-0.19535709296859116,0.81875,0.83,kmeans_model_parahprase_max_stop_word_removed_lemmas_embeddings,stop_word_removed_lemmas
380,-0.20381033601588913,0.80625,0.4,kmeans_eng_model_stop_word_removed_lemmas_embeddings,translated_nouns_adjs_verbs
381,-0.13999107898094262,0.8875,0.4,kmeans_eng_model_stop_word_removed_lemmas_embeddings,nouns_adjs_verbs
382,-0.20031537239862823,0.8375,0.4,kmeans_eng_model_stop_word_removed_lemmas_embeddings,translated_stop_word_removed_lemmas
383,-0.1377168828214641,0.925,0.4,kmeans_eng_model_stop_word_removed_lemmas_embeddings,stop_word_removed_lemmas
384,-0.18135576002428552,0.73125,1.0,topics,translated_nouns_adjs_verbs
385,-0.14962336662454512,0.775,1.0,topics,nouns_adjs_verbs
386,-0.1458208560218846,0.74375,1.0,topics,translated_stop_word_removed_lemmas
387,-0.14545485572895644,0.7875,1.0,topics,stop_word_removed_lemmas
388,-0.2043964488353981,0.71875,0.45,listed_lemmas_lda,translated_nouns_adjs_verbs
389,-0.16468272324496663,0.7625,0.45,listed_lemmas_lda,nouns_adjs_verbs
390,-0.20794540503758402,0.7375,0.45,listed_lemmas_lda,translated_stop_word_removed_lemmas
391,-0.16947869513892264,0.8,0.45,listed_lemmas_lda,stop_word_removed_lemmas
392,-0.17001061772654513,0.73125,0.43,listed_adjs_verbs_lda,translated_nouns_adjs_verbs
393,-0.16813244637743796,0.7875,0.43,listed_adjs_verbs_lda,nouns_adjs_verbs
394,-0.15734375730768868,0.7625,0.43,listed_adjs_verbs_lda,translated_stop_word_removed_lemmas
395,-0.1427024933802333,0.825,0.43,listed_adjs_verbs_lda,stop_word_removed_lemmas
396,-0.20230190495684852,0.75625,0.45,listed_nouns_lda,translated_nouns_adjs_verbs
397,-0.21671807875590984,0.8125,0.45,listed_nouns_lda,nouns_adjs_verbs
398,-0.20305549997582906,0.78125,0.45,listed_nouns_lda,translated_stop_word_removed_lemmas
399,-0.2023945681434316,0.85,0.45,listed_nouns_lda,stop_word_removed_lemmas
400,-0.16610960125753,0.725,0.51,listed_translated_lemmas_lda,translated_nouns_adjs_verbs
401,-0.17982013282936965,0.78125,0.51,listed_translated_lemmas_lda,nouns_adjs_verbs
402,-0.17082618159551446,0.74375,0.51,listed_translated_lemmas_lda,translated_stop_word_removed_lemmas
403,-0.1590830553698308,0.78125,0.51,listed_translated_lemmas_lda,stop_word_removed_lemmas
